PRISM Time Series Data,,,,,,,,,,,
Location:  Lat: 43.8300   Lon: -74.6330   Elev: 546m,,,,,,,,,,,
Climate variable: tmean,,,,,,,,,,,
Period: 1985-01-01 - 2016-06-07,,,,,,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,,,,,,
Grid Cell Interpolation: Off,,,,,,,,,,,
Time series generated: 2016-Jun-08,,,,,,,,,,,
Date,tmean (degrees C),1,2,3,4,5,6,7,8,9,10
12/9/04,-0.9,0.002526078,2.000377629,4.000054944,5.999967402,7.999938494,8.999943175,9.999947883,9.999960098,9.999968472,9.999974462
12/10/04,-0.9,0.002526015,2.000377578,4.000054906,5.999967372,7.999938469,8.999943156,9.999947867,9.999960086,9.999968463,9.999974455
12/11/04,-0.2,0.002525952,2.000377527,4.000054868,5.999967342,7.999938444,8.999943136,9.999947852,9.999960074,9.999968453,9.999974447
12/12/04,-1.9,0.002525938,2.000377489,4.000054836,5.999967315,7.999938421,8.999943119,9.999947837,9.999960063,9.999968445,9.99997444
12/13/04,-2.9,0.002525806,2.000377421,4.00005479,5.99996728,7.999938393,8.999943098,9.99994782,9.99996005,9.999968434,9.999974432
12/14/04,-6.5,0.002525603,2.000377336,4.000054737,5.999967241,7.999938363,8.999943074,9.999947802,9.999960036,9.999968423,9.999974423
12/15/04,-15.6,0.002525149,2.000377187,4.000054655,5.999967187,7.999938323,8.999943044,9.999947778,9.999960018,9.999968409,9.999974411
12/16/04,-13.7,0.002524061,2.00037688,4.000054503,5.999967093,7.999938257,8.999942997,9.999947742,9.99995999,9.999968387,9.999974393
12/17/04,-4.2,0.002523105,2.000376606,4.000054366,5.999967007,7.999938196,8.999942953,9.999947708,9.999959964,9.999968367,9.999974377
12/18/04,-12.5,0.002522812,2.000376498,4.000054303,5.999966962,7.999938162,8.999942927,9.999947688,9.999959948,9.999968354,9.999974367
12/19/04,-9.2,0.002521939,2.000376245,4.000054175,5.999966882,7.999938105,8.999942885,9.999947656,9.999959924,9.999968335,9.999974351
12/20/04,-15.1,0.002521297,2.00037605,4.000054072,5.999966815,7.999938057,8.99994285,9.999947628,9.999959903,9.999968318,9.999974338
12/21/04,-24.1,0.002520244,2.000375752,4.000053924,5.999966723,7.999937992,8.999942804,9.999947593,9.999959876,9.999968297,9.99997432
12/22/04,-11.5,0.002518562,2.000375297,4.000053706,5.999966592,7.999937903,8.999942739,9.999947544,9.999959838,9.999968267,9.999974297
12/23/04,-1.4,0.00251776,2.000375061,4.000053586,5.999966516,7.999937848,8.9999427,9.999947514,9.999959815,9.999968249,9.999974282
12/24/04,-0.2,0.002517662,2.000375002,4.000053544,5.999966483,7.999937822,8.999942679,9.999947497,9.999959803,9.999968239,9.999974274
12/25/04,-11.4,0.002517648,2.000374963,4.000053512,5.999966456,7.999937799,8.999942662,9.999947483,9.999959791,9.99996823,9.999974266
12/26/04,-13.4,0.002516852,2.00037473,4.000053393,5.999966381,7.999937745,8.999942622,9.999947452,9.999959768,9.999968212,9.999974252
12/27/04,-12.7,0.002515917,2.000374461,4.000053258,5.999966296,7.999937686,8.999942579,9.999947419,9.999959743,9.999968192,9.999974235
12/28/04,-17.7,0.002515031,2.000374205,4.000053128,5.999966214,7.999937628,8.999942537,9.999947387,9.999959718,9.999968172,9.999974219
12/29/04,-9,0.002513796,2.000373861,4.00005296,5.999966111,7.999937556,8.999942485,9.999947347,9.999959688,9.999968148,9.9999742
12/30/04,-4.5,0.002513168,2.000373669,4.000052859,5.999966046,7.999937509,8.99994245,9.99994732,9.999959667,9.999968132,9.999974187
12/31/04,-3.1,0.002512854,2.000373556,4.000052793,5.999966,7.999937474,8.999942424,9.9999473,9.999959651,9.999968119,9.999974177
1/1/05,3.4,0.002512637,2.000373467,4.000052738,5.99996596,7.999937443,8.9999424,9.999947281,9.999959637,9.999968108,9.999974168
1/2/05,-4.1,0.002512874,2.000373491,4.000052734,5.999965949,7.99993743,8.99994239,9.999947271,9.99995963,9.999968102,9.999974163
1/3/05,-2.1,0.002512588,2.000373385,4.000052671,5.999965905,7.999937396,8.999942364,9.999947251,9.999959614,9.99996809,9.999974153
1/4/05,-0.1,0.002512441,2.000373313,4.000052624,5.99996587,7.999937368,8.999942343,9.999947234,9.999959601,9.99996808,9.999974145
1/5/05,-3.7,0.002512434,2.000373277,4.000052592,5.999965843,7.999937345,8.999942325,9.99994722,9.99995959,9.999968071,9.999974138
1/6/05,-7.9,0.002512176,2.000373177,4.000052532,5.999965801,7.999937313,8.9999423,9.9999472,9.999959575,9.999968059,9.999974128
1/7/05,-4.9,0.002511624,2.000373005,4.00005244,5.99996574,7.999937268,8.999942268,9.999947175,9.999959556,9.999968044,9.999974116
1/8/05,-6.2,0.002511282,2.000372884,4.000052371,5.999965692,7.999937232,8.999942241,9.999947154,9.999959539,9.999968031,9.999974105
1/9/05,-5.8,0.00251085,2.000372741,4.000052292,5.999965639,7.999937193,8.999942211,9.999947131,9.999959522,9.999968017,9.999974094
1/10/05,-4.2,0.002510445,2.000372605,4.000052216,5.999965588,7.999937154,8.999942183,9.999947108,9.999959505,9.999968004,9.999974083
1/11/05,-6.7,0.002510152,2.000372497,4.000052152,5.999965543,7.99993712,8.999942157,9.999947088,9.999959489,9.999967991,9.999974073
1/12/05,-7.6,0.002509684,2.000372345,4.000052069,5.999965488,7.999937079,8.999942127,9.999947064,9.999959471,9.999967977,9.999974061
1/13/05,0.1,0.002509154,2.000372178,4.000051979,5.999965429,7.999937036,8.999942094,9.999947039,9.999959452,9.999967962,9.999974049
1/14/05,5.8,0.00250916,2.000372145,4.000051949,5.999965403,7.999937014,8.999942077,9.999947025,9.999959441,9.999967953,9.999974042
1/15/05,-7.5,0.002509565,2.000372211,4.000051963,5.999965402,7.999937007,8.999942071,9.999947019,9.999959436,9.99996795,9.999974039
1/16/05,-10.8,0.002509041,2.000372045,4.000051874,5.999965343,7.999936964,8.999942039,9.999946994,9.999959417,9.999967935,9.999974027
1/17/05,-12,0.002508288,2.000371822,4.000051759,5.99996527,7.999936912,8.999942001,9.999946964,9.999959395,9.999967917,9.999974012
1/18/05,-19.6,0.00250745,2.000371578,4.000051635,5.999965191,7.999936856,8.99994196,9.999946933,9.999959371,9.999967898,9.999973997
1/19/05,-21.3,0.002506083,2.000371201,4.000051452,5.99996508,7.999936779,8.999941904,9.999946891,9.999959338,9.999967872,9.999973976
1/20/05,-14.4,0.002504597,2.000370795,4.000051256,5.999964961,7.999936697,8.999941846,9.999946846,9.999959304,9.999967845,9.999973955
1/21/05,-22,0.002503592,2.000370509,4.000051113,5.999964872,7.999936635,8.9999418,9.999946812,9.999959278,9.999967824,9.999973938
1/22/05,-26.4,0.002502057,2.00037009,4.000050912,5.99996475,7.999936551,8.99994174,9.999946766,9.999959243,9.999967797,9.999973915
1/23/05,-21.4,0.002500215,2.000369595,4.000050676,5.999964608,7.999936455,8.999941672,9.999946714,9.999959203,9.999967765,9.99997389
1/24/05,-23,0.002498721,2.000369186,4.000050479,5.999964489,7.999936373,8.999941613,9.999946669,9.999959169,9.999967738,9.999973868
1/25/05,-17.4,0.002497117,2.00036875,4.00005027,5.999964363,7.999936286,8.999941551,9.999946622,9.999959133,9.99996771,9.999973845
1/26/05,-13.7,0.002495902,2.000368412,4.000050104,5.99996426,7.999936215,8.9999415,9.999946583,9.999959103,9.999967686,9.999973826
1/27/05,-20.8,0.002494946,2.000368138,4.000049967,5.999964175,7.999936155,8.999941456,9.99994655,9.999959077,9.999967666,9.999973809
1/28/05,-24,0.002493495,2.00036774,4.000049775,5.999964058,7.999936074,8.999941398,9.999946506,9.999959044,9.999967639,9.999973788
1/29/05,-19.9,0.002491821,2.000367287,4.000049558,5.999963927,7.999935985,8.999941334,9.999946457,9.999959006,9.99996761,9.999973764
1/30/05,-12.5,0.002490432,2.000366905,4.000049372,5.999963814,7.999935907,8.999941278,9.999946415,9.999958974,9.999967584,9.999973743
1/31/05,-11.8,0.00248956,2.000366652,4.000049244,5.999963733,7.99993585,8.999941236,9.999946383,9.999958949,9.999967565,9.999973728
2/1/05,-11,0.002488736,2.000366411,4.000049122,5.999963656,7.999935795,8.999941196,9.999946352,9.999958926,9.999967546,9.999973712
2/2/05,-10.8,0.002487969,2.000366185,4.000049006,5.999963582,7.999935742,8.999941157,9.999946322,9.999958903,9.999967528,9.999973698
2/3/05,-9.5,0.002487215,2.000365961,4.000048891,5.999963508,7.999935689,8.999941119,9.999946292,9.99995888,9.99996751,9.999973683
2/4/05,-4.8,0.002486552,2.000365761,4.000048786,5.999963441,7.99993564,8.999941083,9.999946265,9.999958859,9.999967493,9.99997367
2/5/05,-3.4,0.002486217,2.000365642,4.000048718,5.999963394,7.999935605,8.999941056,9.999946243,9.999958843,9.999967481,9.999973659
2/6/05,-3.4,0.00248598,2.000365548,4.000048661,5.999963353,7.999935573,8.999941032,9.999946224,9.999958828,9.999967469,9.99997365
2/7/05,0.4,0.002485742,2.000365454,4.000048603,5.999963312,7.999935541,8.999941008,9.999946205,9.999958813,9.999967457,9.999973641
2/8/05,4,0.00248577,2.000365426,4.000048575,5.999963287,7.99993552,8.999940992,9.999946192,9.999958803,9.999967449,9.999973634
2/9/05,0.7,0.002486049,2.000365461,4.000048575,5.999963279,7.999935509,8.999940982,9.999946183,9.999958796,9.999967444,9.99997363
2/10/05,-2.7,0.002486098,2.000365438,4.00004855,5.999963255,7.999935488,8.999940966,9.99994617,9.999958786,9.999967436,9.999973623
2/11/05,-8.4,0.002485909,2.000365356,4.000048498,5.999963217,7.999935459,8.999940943,9.999946152,9.999958772,9.999967425,9.999973614
2/12/05,-7.7,0.002485323,2.000365175,4.000048402,5.999963155,7.999935413,8.999940909,9.999946126,9.999958752,9.999967409,9.999973601
2/13/05,-8.7,0.002484785,2.000365005,4.000048311,5.999963095,7.999935369,8.999940877,9.9999461,9.999958733,9.999967394,9.999973589
2/14/05,-11.6,0.002484178,2.000364819,4.000048213,5.999963031,7.999935322,8.999940843,9.999946074,9.999958713,9.999967378,9.999973576
2/15/05,-3.7,0.002483369,2.000364582,4.000048092,5.999962954,7.999935268,8.999940803,9.999946043,9.999958689,9.999967359,9.999973561
2/16/05,1.3,0.00248311,2.000364482,4.000048032,5.999962912,7.999935235,8.999940778,9.999946023,9.999958674,9.999967347,9.999973551
2/17/05,-6.1,0.002483201,2.00036447,4.000048011,5.999962891,7.999935216,8.999940763,9.999946011,9.999958665,9.99996734,9.999973545
2/18/05,-7.8,0.002482775,2.000364329,4.000047933,5.999962839,7.999935177,8.999940734,9.999945988,9.999958647,9.999967326,9.999973534
2/19/05,-17.8,0.002482231,2.000364158,4.000047841,5.999962778,7.999935133,8.999940701,9.999945963,9.999958628,9.999967311,9.999973522
2/20/05,-16,0.002480989,2.000363812,4.000047672,5.999962675,7.999935061,8.999940649,9.999945923,9.999958597,9.999967287,9.999973502
2/21/05,-12.7,0.002479872,2.000363498,4.000047517,5.999962579,7.999934994,8.999940601,9.999945886,9.999958569,9.999967264,9.999973484
2/22/05,-6.8,0.002478986,2.000363242,4.000047388,5.999962497,7.999934936,8.999940559,9.999945854,9.999958544,9.999967245,9.999973468
2/23/05,-6.7,0.002478512,2.000363089,4.000047304,5.999962441,7.999934895,8.999940528,9.99994583,9.999958526,9.99996723,9.999973457
2/24/05,-15.9,0.002478044,2.000362937,4.000047221,5.999962386,7.999934854,8.999940498,9.999945806,9.999958508,9.999967216,9.999973445
2/25/05,-14.5,0.002476934,2.000362625,4.000047067,5.99996229,7.999934787,8.99994045,9.999945769,9.99995848,9.999967194,9.999973427
2/26/05,-13.1,0.002475923,2.000362337,4.000046923,5.999962201,7.999934724,8.999940404,9.999945734,9.999958453,9.999967173,9.99997341
2/27/05,-12.3,0.002475009,2.000362073,4.000046791,5.999962118,7.999934665,8.999940361,9.999945702,9.999958428,9.999967153,9.999973394
2/28/05,-12,0.00247415,2.000361824,4.000046665,5.999962038,7.999934609,8.99994032,9.99994567,9.999958403,9.999967134,9.999973378
3/1/05,-6.7,0.002473313,2.00036158,4.000046541,5.999961959,7.999934553,8.999940279,9.999945638,9.999958379,9.999967115,9.999973363
3/2/05,-7.3,0.002472845,2.000361428,4.000046458,5.999961904,7.999934512,8.999940249,9.999945615,9.999958361,9.9999671,9.999973351
3/3/05,-11.3,0.002472336,2.000361266,4.00004637,5.999961846,7.999934469,8.999940217,9.99994559,9.999958342,9.999967085,9.999973339
3/4/05,-14.3,0.002471547,2.000361034,4.000046251,5.999961771,7.999934415,8.999940178,9.99994556,9.999958319,9.999967067,9.999973324
3/5/05,-11,0.002470549,2.00036075,4.00004611,5.999961682,7.999934353,8.999940133,9.999945525,9.999958293,9.999967046,9.999973307
3/6/05,-8.5,0.002469782,2.000360523,4.000045993,5.999961608,7.9999343,8.999940094,9.999945495,9.99995827,9.999967028,9.999973293
3/7/05,-3.5,0.002469189,2.00036034,4.000045896,5.999961545,7.999934254,8.99994006,9.999945469,9.99995825,9.999967012,9.99997328
3/8/05,-2.9,0.002468944,2.000360244,4.000045838,5.999961503,7.999934222,8.999940036,9.99994545,9.999958235,9.999967,9.99997327
3/9/05,-16.1,0.002468742,2.000360158,4.000045785,5.999961465,7.999934192,8.999940013,9.999945431,9.999958221,9.999966989,9.999973261
3/10/05,-16.2,0.002467618,2.000359843,4.000045629,5.999961368,7.999934124,8.999939964,9.999945394,9.999958192,9.999966967,9.999973243
3/11/05,-12.5,0.002466488,2.000359525,4.000045472,5.999961271,7.999934057,8.999939915,9.999945357,9.999958164,9.999966944,9.999973225
3/12/05,-7.9,0.002465616,2.000359272,4.000045344,5.999961191,7.999934,8.999939874,9.999945325,9.999958139,9.999966925,9.999973209
3/13/05,-8.9,0.002465064,2.000359099,4.000045252,5.99996113,7.999933955,8.999939841,9.999945299,9.99995812,9.999966909,9.999973197
3/14/05,-9.3,0.002464443,2.000358909,4.000045152,5.999961065,7.999933908,8.999939806,9.999945272,9.999958099,9.999966893,9.999973183
3/15/05,-6.8,0.002463794,2.000358712,4.000045049,5.999960998,7.99993386,8.999939771,9.999945245,9.999958078,9.999966877,9.99997317
3/16/05,-5.2,0.00246332,2.000358559,4.000044965,5.999960943,7.999933818,8.99993974,9.999945221,9.99995806,9.999966862,9.999973158
3/17/05,-7.9,0.002462957,2.000358433,4.000044894,5.999960894,7.999933782,8.999939713,9.999945199,9.999958043,9.999966849,9.999973148
3/18/05,-5.4,0.002462405,2.00035826,4.000044802,5.999960833,7.999933737,8.99993968,9.999945174,9.999958024,9.999966834,9.999973135
3/19/05,-6.7,0.002462028,2.000358131,4.000044729,5.999960783,7.9999337,8.999939652,9.999945152,9.999958007,9.99996682,9.999973124
3/20/05,-4.4,0.002461561,2.00035798,4.000044646,5.999960728,7.999933659,8.999939622,9.999945128,9.999957989,9.999966806,9.999973113
3/21/05,-1.5,0.002461254,2.000357868,4.000044581,5.999960683,7.999933624,8.999939596,9.999945108,9.999957973,9.999966793,9.999973103
3/22/05,-1,0.002461149,2.000357807,4.000044538,5.99996065,7.999933598,8.999939575,9.999945091,9.99995796,9.999966784,9.999973095
3/23/05,-1.6,0.002461079,2.000357755,4.000044499,5.99996062,7.999933573,8.999939556,9.999945076,9.999957948,9.999966774,9.999973087
3/24/05,-1.5,0.002460967,2.000357692,4.000044456,5.999960586,7.999933546,8.999939535,9.999945059,9.999957936,9.999966764,9.999973079
3/25/05,0.9,0.002460862,2.000357631,4.000044413,5.999960554,7.999933519,8.999939515,9.999945043,9.999957923,9.999966754,9.999973071
3/26/05,-4,0.002460925,2.000357612,4.000044389,5.999960531,7.999933499,8.999939499,9.99994503,9.999957913,9.999966746,9.999973065
3/27/05,-2.3,0.002460646,2.000357507,4.000044327,5.999960488,7.999933466,8.999939474,9.99994501,9.999957898,9.999966734,9.999973055
3/28/05,2.3,0.002460485,2.000357432,4.000044279,5.999960452,7.999933437,8.999939452,9.999944992,9.999957885,9.999966724,9.999973046
3/29/05,1.6,0.002460645,2.000357437,4.000044265,5.999960436,7.999933421,8.999939439,9.999944981,9.999957876,9.999966717,9.999973041
3/30/05,2.6,0.002460757,2.00035743,4.000044247,5.999960416,7.999933403,8.999939425,9.999944969,9.999957867,9.99996671,9.999973035
3/31/05,5.1,0.002460938,2.000357441,4.000044236,5.999960401,7.999933388,8.999939412,9.999944959,9.999957859,9.999966703,9.99997303
4/1/05,7.6,0.002461294,2.000357495,4.000044244,5.999960398,7.99993338,8.999939405,9.999944952,9.999957854,9.999966699,9.999973026
4/2/05,4.6,0.002461824,2.000357592,4.000044272,5.999960405,7.999933379,8.999939402,9.999944949,9.999957851,9.999966697,9.999973025
4/3/05,4.9,0.002462144,2.000357638,4.000044277,5.999960398,7.99993337,8.999939394,9.999944941,9.999957845,9.999966693,9.999973021
4/4/05,4.4,0.002462486,2.000357688,4.000044284,5.999960394,7.999933361,8.999939386,9.999944934,9.99995784,9.999966688,9.999973017
4/5/05,0.1,0.002462793,2.00035773,4.000044287,5.999960387,7.999933351,8.999939377,9.999944926,9.999957834,9.999966683,9.999973013
4/6/05,4.9,0.0024628,2.000357697,4.000044257,5.999960361,7.999933329,8.99993936,9.999944911,9.999957823,9.999966675,9.999973007
4/7/05,9.6,0.002463141,2.000357748,4.000044264,5.999960356,7.99993332,8.999939352,9.999944904,9.999957817,9.99996667,9.999973003
4/8/05,6.9,0.002463811,2.00035788,4.000044307,5.999960372,7.999933325,8.999939353,9.999944904,9.999957817,9.99996667,9.999973003
4/9/05,2.7,0.002464292,2.000357966,4.00004433,5.999960376,7.999933322,8.999939349,9.999944899,9.999957813,9.999966667,9.999973001
4/10/05,5.1,0.00246448,2.000357978,4.00004432,5.999960361,7.999933307,8.999939336,9.999944889,9.999957805,9.999966661,9.999972995
4/11/05,5.6,0.002464836,2.000358032,4.000044328,5.999960357,7.999933299,8.999939329,9.999944882,9.9999578,9.999966657,9.999972992
4/12/05,0.1,0.002465227,2.000358095,4.000044341,5.999960356,7.999933292,8.999939322,9.999944876,9.999957795,9.999966653,9.999972989
4/13/05,1.7,0.002465233,2.000358061,4.00004431,5.99996033,7.99993327,8.999939305,9.999944862,9.999957785,9.999966645,9.999972982
4/14/05,2.7,0.002465352,2.000358056,4.000044292,5.999960311,7.999933252,8.999939291,9.99994485,9.999957775,9.999966637,9.999972976
4/15/05,3.4,0.00246554,2.000358068,4.000044282,5.999960297,7.999933238,8.999939279,9.999944839,9.999957768,9.999966631,9.999972971
4/16/05,4.8,0.002465777,2.000358093,4.000044278,5.999960286,7.999933225,8.999939268,9.99994483,9.99995776,9.999966625,9.999972967
4/17/05,7.3,0.002466112,2.000358142,4.000044284,5.99996028,7.999933216,8.99993926,9.999944823,9.999957755,9.999966621,9.999972963
4/18/05,8.7,0.002466621,2.000358234,4.00004431,5.999960286,7.999933214,8.999939256,9.999944819,9.999957752,9.999966619,9.999972961
4/19/05,8.4,0.002467228,2.000358351,4.000044346,5.999960298,7.999933216,8.999939256,9.999944817,9.99995775,9.999966618,9.99997296
4/20/05,13.6,0.002467814,2.000358463,4.00004438,5.999960308,7.999933217,8.999939255,9.999944815,9.999957749,9.999966616,9.999972959
4/21/05,9.6,0.002468762,2.000358665,4.000044454,5.999960341,7.999933233,8.999939264,9.99994482,9.999957752,9.999966619,9.999972962
4/22/05,1.6,0.002469432,2.000358797,4.000044498,5.999960357,7.999933237,8.999939265,9.999944819,9.999957752,9.999966619,9.999972961
4/23/05,7.8,0.002469543,2.000358791,4.000044479,5.999960338,7.999933219,8.99993925,9.999944807,9.999957743,9.999966612,9.999972955
4/24/05,7,0.002470087,2.000358892,4.000044509,5.999960346,7.999933219,8.999939248,9.999944804,9.999957741,9.99996661,9.999972954
4/25/05,5.8,0.002470575,2.000358979,4.000044532,5.99996035,7.999933216,8.999939244,9.9999448,9.999957737,9.999966607,9.999972952
4/26/05,3.2,0.00247098,2.000359045,4.000044546,5.999960349,7.99993321,8.999939238,9.999944794,9.999957733,9.999966604,9.999972949
4/27/05,10.8,0.002471203,2.000359066,4.00004454,5.999960337,7.999933196,8.999939227,9.999944784,9.999957725,9.999966598,9.999972944
4/28/05,5.4,0.002471956,2.00035922,4.000044592,5.999960358,7.999933204,8.99993923,9.999944785,9.999957726,9.999966598,9.999972945
4/29/05,4.7,0.002472333,2.000359279,4.000044603,5.999960355,7.999933197,8.999939223,9.999944779,9.999957721,9.999966594,9.999972941
4/30/05,6.6,0.002472661,2.000359326,4.000044609,5.99996035,7.999933188,8.999939215,9.999944771,9.999957715,9.99996659,9.999972938
5/1/05,6.5,0.002473121,2.000359406,4.000044629,5.999960352,7.999933184,8.99993921,9.999944766,9.999957712,9.999966587,9.999972935
5/2/05,4.1,0.002473574,2.000359485,4.000044648,5.999960354,7.99993318,8.999939205,9.999944761,9.999957708,9.999966584,9.999972933
5/3/05,4,0.00247386,2.000359521,4.000044649,5.999960346,7.999933169,8.999939196,9.999944753,9.999957701,9.999966579,9.999972929
5/4/05,3.3,0.002474139,2.000359556,4.000044649,5.999960337,7.999933158,8.999939186,9.999944744,9.999957695,9.999966574,9.999972925
5/5/05,1.6,0.002474369,2.000359579,4.000044644,5.999960326,7.999933145,8.999939175,9.999944735,9.999957688,9.999966568,9.99997292
5/6/05,6.7,0.002474481,2.000359572,4.000044625,5.999960306,7.999933127,8.999939161,9.999944723,9.999957678,9.999966561,9.999972914
5/7/05,8.7,0.002474948,2.000359654,4.000044646,5.999960309,7.999933123,8.999939156,9.999944718,9.999957675,9.999966558,9.999972912
5/8/05,10.2,0.002475555,2.000359771,4.000044682,5.999960321,7.999933125,8.999939156,9.999944716,9.999957673,9.999966557,9.999972911
5/9/05,8.3,0.002476266,2.000359914,4.00004473,5.99996034,7.999933131,8.999939158,9.999944717,9.999957674,9.999966557,9.999972911
5/10/05,12.7,0.002476845,2.000360024,4.000044764,5.99996035,7.999933132,8.999939157,9.999944714,9.999957672,9.999966555,9.99997291
5/11/05,17.9,0.002477731,2.00036021,4.000044831,5.999960379,7.999933145,8.999939164,9.999944718,9.999957675,9.999966558,9.999972912
5/12/05,12,0.00247898,2.000360487,4.000044939,5.999960431,7.999933173,8.999939181,9.999944729,9.999957683,9.999966565,9.999972917
5/13/05,2.3,0.002479817,2.000360662,4.000045001,5.999960457,7.999933184,8.999939187,9.999944732,9.999957685,9.999966566,9.999972919
5/14/05,7.7,0.002479977,2.000360667,4.000044988,5.999960441,7.999933168,8.999939174,9.999944721,9.999957677,9.99996656,9.999972913
5/15/05,12.6,0.002480514,2.000360767,4.000045016,5.999960448,7.999933167,8.999939172,9.999944718,9.999957675,9.999966558,9.999972912
5/16/05,11.2,0.002481393,2.000360951,4.000045083,5.999960477,7.99993318,8.999939179,9.999944722,9.999957677,9.99996656,9.999972913
5/17/05,6.2,0.002482174,2.000361112,4.000045139,5.9999605,7.999933189,8.999939183,9.999944723,9.999957679,9.999966561,9.999972914
5/18/05,6.4,0.002482606,2.000361185,4.000045156,5.9999605,7.999933184,8.999939177,9.999944718,9.999957675,9.999966558,9.999972912
5/19/05,5.8,0.002483053,2.000361262,4.000045175,5.999960502,7.999933179,8.999939172,9.999944713,9.999957671,9.999966555,9.999972909
5/20/05,8.4,0.002483457,2.000361328,4.000045189,5.999960501,7.999933173,8.999939166,9.999944707,9.999957666,9.999966551,9.999972906
5/21/05,9.4,0.002484043,2.00036144,4.000045223,5.999960512,7.999933174,8.999939165,9.999944704,9.999957664,9.99996655,9.999972905
5/22/05,9.9,0.002484699,2.000361569,4.000045265,5.999960527,7.999933178,8.999939166,9.999944704,9.999957664,9.999966549,9.999972905
5/23/05,7.9,0.002485389,2.000361707,4.00004531,5.999960544,7.999933184,8.999939167,9.999944703,9.999957664,9.999966549,9.999972905
5/24/05,9.7,0.00248594,2.000361809,4.000045341,5.999960552,7.999933183,8.999939165,9.9999447,9.999957661,9.999966547,9.999972903
5/25/05,9.1,0.002486617,2.000361944,4.000045385,5.999960568,7.999933188,8.999939167,9.9999447,9.999957661,9.999966547,9.999972903
5/26/05,12.4,0.002487252,2.000362068,4.000045424,5.999960582,7.999933191,8.999939167,9.999944699,9.99995766,9.999966546,9.999972902
5/27/05,11.1,0.002488116,2.000362249,4.000045489,5.999960609,7.999933203,8.999939173,9.999944702,9.999957663,9.999966548,9.999972904
5/28/05,10.9,0.002488891,2.000362408,4.000045544,5.999960632,7.999933212,8.999939178,9.999944704,9.999957664,9.999966549,9.999972905
5/29/05,13.8,0.002489651,2.000362563,4.000045598,5.999960653,7.99993322,8.999939181,9.999944705,9.999957665,9.99996655,9.999972905
5/30/05,12,0.002490614,2.000362769,4.000045674,5.999960687,7.999933236,8.999939191,9.99994471,9.999957669,9.999966553,9.999972908
5/31/05,12.6,0.002491451,2.000362943,4.000045736,5.999960713,7.999933247,8.999939196,9.999944713,9.999957671,9.999966555,9.999972909
6/1/05,14.8,0.00249233,2.000363128,4.000045803,5.999960742,7.99993326,8.999939203,9.999944717,9.999957674,9.999966557,9.999972911
6/2/05,16.1,0.002493362,2.000363351,4.000045886,5.99996078,7.999933279,8.999939215,9.999944724,9.999957679,9.999966561,9.999972915
6/3/05,18.7,0.002494485,2.000363597,4.00004598,5.999960824,7.999933302,8.999939228,9.999944733,9.999957686,9.999966567,9.999972919
6/4/05,17.7,0.002495789,2.000363888,4.000046094,5.99996088,7.999933332,8.999939247,9.999944745,9.999957695,9.999966574,9.999972925
6/5/05,18.8,0.002497024,2.000364162,4.0000462,5.999960931,7.999933359,8.999939264,9.999944756,9.999957704,9.999966581,9.99997293
6/6/05,19.5,0.002498336,2.000364455,4.000046315,5.999960987,7.999933389,8.999939283,9.999944768,9.999957713,9.999966588,9.999972936
6/7/05,21.4,0.002499696,2.000364761,4.000046435,5.999961046,7.999933421,8.999939303,9.999944782,9.999957724,9.999966596,9.999972943
6/8/05,18.2,0.002501189,2.000365099,4.00004657,5.999961113,7.999933458,8.999939327,9.999944798,9.999957736,9.999966606,9.999972951
6/9/05,20.4,0.002502458,2.000365381,4.00004668,5.999961166,7.999933487,8.999939345,9.99994481,9.999957745,9.999966613,9.999972957
6/10/05,23.6,0.002503881,2.000365702,4.000046807,5.999961229,7.999933522,8.999939367,9.999944825,9.999957756,9.999966622,9.999972964
6/11/05,22.6,0.002505528,2.000366079,4.000046959,5.999961305,7.999933565,8.999939396,9.999944844,9.999957771,9.999966634,9.999972973
6/12/05,23.9,0.002507104,2.000366438,4.000047103,5.999961378,7.999933606,8.999939422,9.999944862,9.999957785,9.999966645,9.999972982
6/13/05,23.4,0.002508772,2.00036682,4.000047258,5.999961456,7.99993365,8.999939451,9.999944882,9.9999578,9.999966657,9.999972992
6/14/05,23.9,0.002510404,2.000367194,4.000047408,5.999961532,7.999933693,8.999939479,9.999944901,9.999957815,9.999966668,9.999973001
6/15/05,19.6,0.002512071,2.000367576,4.000047562,5.99996161,7.999933738,8.999939508,9.999944921,9.99995783,9.99996668,9.999973011
6/16/05,18.5,0.002513439,2.000367883,4.000047683,5.999961669,7.99993377,8.999939528,9.999944934,9.99995784,9.999966689,9.999973018
6/17/05,15.2,0.002514729,2.00036817,4.000047796,5.999961724,7.999933799,8.999939547,9.999944946,9.99995785,9.999966696,9.999973024
6/18/05,13,0.002515789,2.000368401,4.000047882,5.999961764,7.999933819,8.999939559,9.999944954,9.999957855,9.9999667,9.999973027
6/19/05,12.5,0.002516696,2.000368592,4.000047952,5.999961794,7.999933833,8.999939566,9.999944958,9.999957858,9.999966703,9.999973029
6/20/05,14.2,0.002517568,2.000368776,4.000048018,5.999961823,7.999933846,8.999939573,9.999944962,9.999957861,9.999966705,9.999973031
6/21/05,16.5,0.002518559,2.000368988,4.000048097,5.999961858,7.999933863,8.999939583,9.999944968,9.999957866,9.999966709,9.999973034
